프레임번호,타임스탐프_초,단순분류,정상확률,포트홀확률,신뢰도,CP클래스,CP클래스번호,파일경로
506,25.32530117178454,정상,0.5437,0.4563,0.5437,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000506_25.325s.jpg
507,25.37535117410032,정상,0.5760,0.4240,0.5760,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000507_25.375s.jpg
508,25.4254011764161,정상,0.5661,0.4339,0.5661,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000508_25.425s.jpg
509,25.47545117873188,정상,0.5645,0.4355,0.5645,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000509_25.475s.jpg
510,25.52550118104766,정상,0.5696,0.4304,0.5696,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000510_25.526s.jpg
511,25.575551183363437,정상,0.6009,0.3991,0.6009,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000511_25.576s.jpg
512,25.62560118567922,정상,0.5870,0.4130,0.5870,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000512_25.626s.jpg
513,25.675651187994998,정상,0.6094,0.3906,0.6094,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000513_25.676s.jpg
514,25.72570119031078,정상,0.6060,0.3940,0.6060,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000514_25.726s.jpg
515,25.775751192626558,정상,0.6015,0.3985,0.6015,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000515_25.776s.jpg
516,25.825801194942336,정상,0.5937,0.4063,0.5937,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000516_25.826s.jpg
517,25.875851197258118,정상,0.5720,0.4280,0.5720,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000517_25.876s.jpg
518,25.925901199573897,정상,0.5710,0.4290,0.5710,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000518_25.926s.jpg
519,25.975951201889675,정상,0.5711,0.4289,0.5711,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000519_25.976s.jpg
520,26.026001204205457,정상,0.5829,0.4171,0.5829,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000520_26.026s.jpg
521,26.076051206521235,정상,0.6029,0.3971,0.6029,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000521_26.076s.jpg
522,26.126101208837017,정상,0.6116,0.3884,0.6116,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000522_26.126s.jpg
523,26.176151211152796,정상,0.6094,0.3906,0.6094,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000523_26.176s.jpg
524,26.226201213468574,정상,0.6064,0.3936,0.6064,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000524_26.226s.jpg
525,26.276251215784356,정상,0.5969,0.4031,0.5969,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000525_26.276s.jpg
526,26.326301218100134,정상,0.5987,0.4013,0.5987,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000526_26.326s.jpg
527,26.376351220415916,정상,0.5915,0.4085,0.5915,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000527_26.376s.jpg
528,26.426401222731695,정상,0.6106,0.3894,0.6106,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000528_26.426s.jpg
529,26.476451225047473,정상,0.5983,0.4017,0.5983,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000529_26.476s.jpg
530,26.526501227363255,정상,0.5909,0.4091,0.5909,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000530_26.527s.jpg
531,26.576551229679033,정상,0.5732,0.4268,0.5732,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000531_26.577s.jpg
532,26.62660123199481,정상,0.5630,0.4370,0.5630,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000532_26.627s.jpg
533,26.676651234310594,정상,0.5784,0.4216,0.5784,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000533_26.677s.jpg
534,26.726701236626372,정상,0.5785,0.4215,0.5785,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000534_26.727s.jpg
535,26.776751238942154,정상,0.5723,0.4277,0.5723,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000535_26.777s.jpg
536,26.826801241257932,정상,0.5785,0.4215,0.5785,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000536_26.827s.jpg
537,26.87685124357371,정상,0.5686,0.4314,0.5686,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000537_26.877s.jpg
538,26.926901245889493,정상,0.5889,0.4111,0.5889,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000538_26.927s.jpg
539,26.97695124820527,정상,0.5465,0.4535,0.5465,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000539_26.977s.jpg
540,27.02700125052105,정상,0.5571,0.4429,0.5571,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000540_27.027s.jpg
541,27.07705125283683,정상,0.5725,0.4275,0.5725,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000541_27.077s.jpg
542,27.12710125515261,정상,0.5870,0.4130,0.5870,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000542_27.127s.jpg
543,27.17715125746839,정상,0.5824,0.4176,0.5824,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000543_27.177s.jpg
544,27.22720125978417,정상,0.5751,0.4249,0.5751,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000544_27.227s.jpg
545,27.27725126209995,정상,0.5397,0.4603,0.5397,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000545_27.277s.jpg
546,27.32730126441573,정상,0.5543,0.4457,0.5543,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000546_27.327s.jpg
547,27.37735126673151,정상,0.5534,0.4466,0.5534,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000547_27.377s.jpg
548,27.427401269047287,정상,0.5483,0.4517,0.5483,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000548_27.427s.jpg
549,27.47745127136307,정상,0.5662,0.4338,0.5662,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000549_27.477s.jpg
550,27.527501273678848,정상,0.5717,0.4283,0.5717,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000550_27.528s.jpg
551,27.57755127599463,정상,0.5877,0.4123,0.5877,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000551_27.578s.jpg
552,27.627601278310408,정상,0.5952,0.4048,0.5952,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000552_27.628s.jpg
553,27.677651280626186,정상,0.5903,0.4097,0.5903,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000553_27.678s.jpg
554,27.72770128294197,정상,0.5932,0.4068,0.5932,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000554_27.728s.jpg
555,27.777751285257747,정상,0.5963,0.4037,0.5963,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000555_27.778s.jpg
556,27.827801287573525,정상,0.5956,0.4044,0.5956,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000556_27.828s.jpg
557,27.877851289889307,정상,0.5958,0.4042,0.5958,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000557_27.878s.jpg
558,27.927901292205085,정상,0.5947,0.4053,0.5947,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000558_27.928s.jpg
559,27.977951294520867,정상,0.5987,0.4013,0.5987,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000559_27.978s.jpg
560,28.028001296836646,정상,0.5920,0.4080,0.5920,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000560_28.028s.jpg
561,28.078051299152424,정상,0.6131,0.3869,0.6131,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000561_28.078s.jpg
562,28.128101301468206,정상,0.6063,0.3937,0.6063,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000562_28.128s.jpg
563,28.178151303783984,정상,0.6175,0.3825,0.6175,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000563_28.178s.jpg
564,28.228201306099763,정상,0.6048,0.3952,0.6048,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000564_28.228s.jpg
565,28.278251308415545,정상,0.5980,0.4020,0.5980,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000565_28.278s.jpg
566,28.328301310731323,정상,0.6120,0.3880,0.6120,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000566_28.328s.jpg
567,28.378351313047105,정상,0.6082,0.3918,0.6082,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000567_28.378s.jpg
568,28.428401315362883,정상,0.5985,0.4015,0.5985,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000568_28.428s.jpg
569,28.478451317678662,정상,0.6007,0.3993,0.6007,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000569_28.478s.jpg
570,28.528501319994444,정상,0.6017,0.3983,0.6017,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000570_28.529s.jpg
571,28.578551322310222,정상,0.5953,0.4047,0.5953,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000571_28.579s.jpg
572,28.628601324626,정상,0.5949,0.4051,0.5949,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000572_28.629s.jpg
573,28.678651326941782,정상,0.6134,0.3866,0.6134,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000573_28.679s.jpg
574,28.72870132925756,정상,0.6080,0.3920,0.6080,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000574_28.729s.jpg
575,28.778751331573343,정상,0.6045,0.3955,0.6045,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000575_28.779s.jpg
576,28.82880133388912,정상,0.6031,0.3969,0.6031,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000576_28.829s.jpg
577,28.8788513362049,정상,0.6016,0.3984,0.6016,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000577_28.879s.jpg
578,28.92890133852068,정상,0.5806,0.4194,0.5806,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000578_28.929s.jpg
579,28.97895134083646,정상,0.5884,0.4116,0.5884,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000579_28.979s.jpg
580,29.02900134315224,정상,0.5929,0.4071,0.5929,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000580_29.029s.jpg
581,29.07905134546802,정상,0.5850,0.4150,0.5850,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000581_29.079s.jpg
582,29.1291013477838,정상,0.5929,0.4071,0.5929,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000582_29.129s.jpg
583,29.17915135009958,정상,0.5946,0.4054,0.5946,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000583_29.179s.jpg
584,29.22920135241536,정상,0.6059,0.3941,0.6059,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000584_29.229s.jpg
585,29.279251354731137,정상,0.5808,0.4192,0.5808,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000585_29.279s.jpg
586,29.32930135704692,정상,0.5848,0.4152,0.5848,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000586_29.329s.jpg
587,29.379351359362698,정상,0.5707,0.4293,0.5707,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000587_29.379s.jpg
588,29.429401361678476,정상,0.5795,0.4205,0.5795,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000588_29.429s.jpg
589,29.479451363994258,정상,0.5716,0.4284,0.5716,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000589_29.479s.jpg
590,29.529501366310036,정상,0.5822,0.4178,0.5822,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000590_29.530s.jpg
591,29.57955136862582,정상,0.5860,0.4140,0.5860,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000591_29.580s.jpg
592,29.629601370941597,정상,0.5588,0.4412,0.5588,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000592_29.630s.jpg
593,29.679651373257375,정상,0.5862,0.4138,0.5862,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000593_29.680s.jpg
594,29.729701375573157,정상,0.5851,0.4149,0.5851,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000594_29.730s.jpg
595,29.779751377888935,정상,0.5818,0.4182,0.5818,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000595_29.780s.jpg
596,29.829801380204714,정상,0.5682,0.4318,0.5682,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000596_29.830s.jpg
597,29.879851382520496,정상,0.5844,0.4156,0.5844,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000597_29.880s.jpg
598,29.929901384836274,정상,0.5730,0.4270,0.5730,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000598_29.930s.jpg
599,29.979951387152056,정상,0.5574,0.4426,0.5574,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000599_29.980s.jpg
600,30.030001389467834,정상,0.5629,0.4371,0.5629,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000600_30.030s.jpg
601,30.080051391783613,정상,0.5436,0.4564,0.5436,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000601_30.080s.jpg
602,30.130101394099395,정상,0.5403,0.4597,0.5403,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000602_30.130s.jpg
603,30.180151396415173,정상,0.5451,0.4549,0.5451,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000603_30.180s.jpg
604,30.230201398730955,정상,0.5429,0.4571,0.5429,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000604_30.230s.jpg
605,30.280251401046733,정상,0.5447,0.4553,0.5447,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000605_30.280s.jpg
606,30.330301403362512,정상,0.5465,0.4535,0.5465,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000606_30.330s.jpg
607,30.380351405678294,정상,0.5575,0.4425,0.5575,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000607_30.380s.jpg
608,30.430401407994072,정상,0.5554,0.4446,0.5554,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000608_30.430s.jpg
609,30.48045141030985,정상,0.5563,0.4437,0.5563,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000609_30.480s.jpg
610,30.530501412625632,정상,0.5498,0.4502,0.5498,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000610_30.531s.jpg
611,30.58055141494141,정상,0.5557,0.4443,0.5557,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000611_30.581s.jpg
612,30.630601417257193,정상,0.5670,0.4330,0.5670,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000612_30.631s.jpg
613,30.68065141957297,정상,0.5984,0.4016,0.5984,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000613_30.681s.jpg
614,30.73070142188875,정상,0.5876,0.4124,0.5876,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000614_30.731s.jpg
615,30.78075142420453,정상,0.5591,0.4409,0.5591,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000615_30.781s.jpg
616,30.83080142652031,정상,0.5570,0.4430,0.5570,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000616_30.831s.jpg
617,30.88085142883609,정상,0.5715,0.4285,0.5715,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000617_30.881s.jpg
618,30.93090143115187,정상,0.5766,0.4234,0.5766,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000618_30.931s.jpg
619,30.98095143346765,정상,0.5813,0.4187,0.5813,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000619_30.981s.jpg
620,31.03100143578343,정상,0.5644,0.4356,0.5644,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000620_31.031s.jpg
621,31.08105143809921,정상,0.5538,0.4462,0.5538,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000621_31.081s.jpg
622,31.131101440414987,정상,0.5705,0.4295,0.5705,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000622_31.131s.jpg
623,31.18115144273077,정상,0.5642,0.4358,0.5642,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000623_31.181s.jpg
624,31.231201445046548,정상,0.5638,0.4362,0.5638,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000624_31.231s.jpg
625,31.281251447362326,정상,0.5881,0.4119,0.5881,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000625_31.281s.jpg
626,31.331301449678108,정상,0.5974,0.4026,0.5974,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000626_31.331s.jpg
